street,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,roof_style,roof_matl,exterior_1st,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,total_bsmt_sf,heating,heating_qc,central_air,gr_liv_area,full_bath,kitchen_qual,fireplace_qu,garage_type,garage_finish,sale_type,saleprice,house_age,age_at_remod,total_baths,garage_overall
Pave,Lvl,Corner,CollgCr,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,608.0,GasA,4.0,Y,1396,2,3.0,4.0,BuiltIn,3.0,WD ,170000,2,2,3.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,Gable,CompShg,MetalSd,BrkFace,306.0,2.0,CBlock,3.0,845.0,GasA,4.0,Y,2154,2,2.0,4.0,Attchd,2.0,WD ,224500,43,10,3.0,6.0
Pave,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,Stone,186.0,3.0,PConc,4.0,1082.0,GasA,4.0,Y,2400,3,3.0,4.0,BuiltIn,3.0,WD ,290000,6,5,4.0,9.0
Pave,Lvl,Corner,IDOTRR,Norm,1Fam,1.5Fin,7,Gable,CompShg,Stucco,BrkFace,600.0,2.0,PConc,3.0,1040.0,GasA,4.0,Y,1818,1,2.0,3.0,Detchd,1.0,WD ,169500,76,57,2.0,3.0
Pave,Lvl,CulDSac,Mitchel,Norm,1Fam,1Story,7,Hip,CompShg,VinylSd,Stone,108.0,3.0,PConc,5.0,1710.0,GasA,4.0,Y,1710,2,3.0,4.0,Attchd,3.0,WD ,240000,5,4,2.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,CompShg,HdBoard,BrkFace,176.0,2.0,CBlock,3.0,1078.0,GasA,4.0,Y,1150,1,2.0,0.0,Attchd,3.0,WD ,144000,52,52,2.0,3.0
Pave,Lvl,Corner,NAmes,Artery,1Fam,2Story,6,Gable,CompShg,VinylSd,BrkCmn,272.0,2.0,CBlock,3.0,816.0,GasA,2.0,Y,1977,1,2.0,3.0,Attchd,2.0,WD ,165000,43,29,3.0,6.0
Pave,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,Gable,CompShg,Plywood,None,0.0,3.0,PConc,4.0,1332.0,GasA,3.0,Y,1332,2,3.0,0.0,Attchd,2.0,WD ,145000,19,18,2.0,6.0
Pave,Lvl,CulDSac,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,CBlock,3.0,1250.0,GasA,4.0,Y,1298,2,2.0,0.0,Detchd,1.0,COD,114000,46,46,2.0,6.0
Pave,Lvl,Corner,NridgHt,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,BrkFace,375.0,3.0,PConc,4.0,1935.0,GasA,3.0,Y,1973,2,3.0,4.0,Attchd,3.0,New,395000,1,1,2.0,9.0
Pave,Lvl,Inside,BrDale,Norm,TwnhsE,2Story,6,Gable,CompShg,HdBoard,BrkFace,514.0,2.0,CBlock,3.0,525.0,GasA,2.0,Y,1092,1,2.0,0.0,Detchd,1.0,WD ,105500,33,33,2.0,6.0
Pave,Lvl,Inside,Mitchel,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1049.0,GasA,4.0,Y,1916,2,3.0,3.0,Attchd,1.0,WD ,254900,12,11,4.0,9.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,WdShing,None,0.0,2.0,CBlock,3.0,864.0,GasA,1.0,Y,1238,1,2.0,3.0,Attchd,1.0,WD ,102000,57,57,2.0,3.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,944.0,GasA,4.0,Y,1840,2,3.0,0.0,Attchd,2.0,WD ,230000,8,8,4.0,6.0
Pave,Lvl,Inside,BrkSide,Norm,1Fam,2Story,5,Gable,CompShg,MetalSd,None,0.0,2.0,BrkTil,3.0,939.0,GasA,4.0,Y,1513,1,2.0,0.0,Detchd,1.0,WD ,137500,87,3,2.0,2.0
Pave,Bnk,Inside,BrkSide,Norm,1Fam,1Story,5,Gable,CompShg,WdShing,None,0.0,3.0,BrkTil,3.0,1008.0,GasA,2.0,Y,1143,1,2.0,1.0,Detchd,1.0,WD ,138000,80,25,1.0,3.0
Pave,Lvl,Inside,SawyerW,Norm,1Fam,SLvl,6,Gable,CompShg,Wd Sdng,BrkFace,100.0,3.0,CBlock,4.0,520.0,GasA,3.0,Y,1338,1,3.0,1.0,Attchd,1.0,WD ,156500,26,26,2.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,864.0,GasA,4.0,Y,864,1,2.0,0.0,Detchd,1.0,WD ,124500,39,39,1.0,6.0
Pave,Lvl,Inside,NWAmes,PosA,1Fam,2Story,7,Mansard,WdShake,WdShing,None,0.0,2.0,CBlock,4.0,808.0,GasA,2.0,Y,1969,2,2.0,4.0,Attchd,2.0,WD ,190000,30,30,3.0,6.0
Pave,Lvl,Inside,Blmngtn,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,16.0,3.0,PConc,4.0,1266.0,GasA,4.0,Y,1266,2,3.0,4.0,Attchd,3.0,WD ,159895,1,1,2.0,6.0
Pave,Lvl,Inside,SWISU,Feedr,1Fam,2Story,5,Gable,CompShg,MetalSd,None,0.0,2.0,BrkTil,3.0,612.0,GasA,4.0,Y,2601,3,2.0,0.0,BuiltIn,2.0,WD ,189000,87,10,4.0,6.0
Pave,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,None,0.0,2.0,CBlock,3.0,912.0,GasA,2.0,N,912,1,2.0,0.0,NoGarage,0.0,WD ,124000,42,42,1.0,0.0
Pave,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Hip,CompShg,Wd Sdng,BrkFace,180.0,2.0,CBlock,4.0,1392.0,GasA,2.0,Y,1392,1,2.0,4.0,Detchd,1.0,WD ,121500,53,14,3.0,6.0
Pave,Lvl,Inside,NAmes,Norm,Duplex,1Story,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,CBlock,3.0,1824.0,GasA,1.0,Y,1824,2,2.0,0.0,Detchd,1.0,WD ,146000,51,51,2.0,6.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,928.0,GasA,4.0,Y,1823,2,3.0,0.0,Attchd,2.0,WD ,235000,8,7,4.0,6.0
Pave,HLS,Inside,Crawfor,Norm,TwnhsE,1Story,8,Hip,CompShg,CemntBd,Stone,186.0,3.0,PConc,5.0,1594.0,GasA,4.0,Y,1646,2,3.0,4.0,Attchd,3.0,WD ,300000,2,1,4.0,6.0
Pave,Lvl,Inside,MeadowV,Norm,Twnhs,2Story,4,Gable,CompShg,CemntBd,None,0.0,2.0,CBlock,3.0,546.0,GasA,3.0,Y,1092,1,2.0,0.0,NoGarage,0.0,WD ,90500,36,36,2.0,0.0
Pave,Lvl,Inside,NAmes,Norm,Duplex,1Story,5,Gable,CompShg,HdBoard,BrkFace,108.0,2.0,CBlock,3.0,1728.0,GasA,2.0,Y,1728,2,2.0,0.0,Detchd,1.0,WD ,142600,43,43,2.0,6.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,110.0,3.0,PConc,4.0,1573.0,GasA,4.0,Y,1573,2,3.0,0.0,Attchd,2.0,WD ,227000,7,7,3.0,6.0
Pave,HLS,Corner,Crawfor,Norm,Duplex,2.5Unf,7,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,3.0,920.0,GasA,4.0,Y,2480,2,2.0,4.0,Detchd,1.0,WD ,205000,69,59,3.0,6.0
Pave,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,BrkFace,158.0,3.0,PConc,4.0,1341.0,GasA,4.0,Y,1341,1,3.0,3.0,Attchd,2.0,WD ,246900,8,7,3.0,6.0
Pave,Lvl,Corner,IDOTRR,Feedr,1Fam,2Story,4,Gable,CompShg,Wd Sdng,None,0.0,2.0,Stone,1.0,173.0,GasA,4.0,N,1361,1,2.0,0.0,Detchd,1.0,WD ,89000,113,58,1.0,2.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,4,Gable,CompShg,VinylSd,None,0.0,2.0,CBlock,3.0,744.0,GasA,4.0,N,1120,1,1.0,0.0,Detchd,1.0,WD ,64000,62,60,1.0,6.0
Pave,Lvl,Inside,Greens,Norm,Twnhs,1Story,8,Gable,CompShg,Wd Sdng,None,0.0,3.0,CBlock,4.0,1226.0,GasA,2.0,Y,1226,1,3.0,3.0,Attchd,3.0,WD ,170000,28,28,2.0,6.0
Pave,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,Hip,CompShg,VinylSd,Stone,424.0,4.0,PConc,5.0,1734.0,GasA,4.0,Y,2822,3,4.0,4.0,BuiltIn,2.0,New,582933,1,0,4.0,9.0
Pave,Lvl,Inside,OldTown,Artery,1Fam,1Story,6,Gable,CompShg,MetalSd,None,0.0,2.0,BrkTil,3.0,1103.0,GasA,3.0,Y,1103,1,3.0,4.0,Detchd,1.0,WD ,110500,81,26,1.0,6.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,6,Hip,CompShg,HdBoard,Stone,198.0,2.0,CBlock,3.0,1179.0,GasA,3.0,Y,1179,1,2.0,0.0,Attchd,3.0,WD ,110000,47,47,1.0,6.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Hip,CompShg,VinylSd,None,0.0,2.0,CBlock,3.0,698.0,GasA,4.0,Y,698,1,2.0,0.0,NoGarage,0.0,WD ,118000,62,1,2.0,0.0
Pave,Lvl,Inside,NridgHt,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,BrkFace,292.0,3.0,PConc,4.0,998.0,GasA,4.0,Y,2046,2,3.0,4.0,BuiltIn,2.0,WD ,284000,5,4,4.0,9.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,BrkFace,318.0,2.0,CBlock,3.0,858.0,GasA,4.0,Y,1716,1,2.0,4.0,Attchd,3.0,WD ,171000,46,46,2.0,6.0
Pave,Lvl,Corner,SawyerW,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,835.0,GasA,4.0,Y,1812,2,3.0,0.0,BuiltIn,2.0,WD ,193000,5,5,3.0,6.0
Pave,Lvl,Corner,Mitchel,Norm,1Fam,1Story,5,Gable,CompShg,Plywood,None,0.0,2.0,PConc,4.0,1090.0,GasA,2.0,Y,1178,1,2.0,0.0,Attchd,1.0,WD ,135000,31,4,3.0,6.0
Pave,Bnk,Inside,Crawfor,Norm,1Fam,2.5Unf,7,Gable,CompShg,MetalSd,None,0.0,2.0,BrkTil,3.0,818.0,GasA,2.0,Y,1636,1,3.0,4.0,Detchd,1.0,WD ,167000,87,56,2.0,2.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,4,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,576.0,GasA,4.0,Y,864,1,2.0,0.0,Detchd,2.0,COD,105000,56,56,1.0,3.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,183.0,3.0,PConc,4.0,1588.0,GasA,4.0,Y,1588,2,3.0,0.0,Attchd,2.0,WD ,214000,7,7,2.0,6.0
Pave,Lvl,Corner,NridgHt,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,BrkFace,112.0,3.0,PConc,4.0,1420.0,GasA,4.0,Y,1914,2,3.0,3.0,BuiltIn,2.0,WD ,279000,2,2,4.0,9.0
Pave,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,6,Gable,CompShg,Plywood,BrkFace,248.0,2.0,CBlock,3.0,675.0,GasA,2.0,Y,1875,3,3.0,3.0,Attchd,2.0,WD ,184500,31,6,3.0,6.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,3,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,649.0,GasA,4.0,Y,1183,1,2.0,0.0,Detchd,1.0,WD ,120000,59,5,2.0,3.0
Pave,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,None,0.0,3.0,PConc,4.0,816.0,GasA,4.0,Y,1730,2,3.0,0.0,Attchd,2.0,WD ,171500,17,17,3.0,6.0
Pave,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7,Gable,CompShg,MetalSd,None,0.0,3.0,PConc,4.0,625.0,GasA,4.0,Y,1250,2,3.0,0.0,Detchd,2.0,New,164700,1,0,3.0,6.0
Pave,Bnk,Inside,SawyerW,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,BrkFace,232.0,3.0,CBlock,4.0,868.0,GasA,4.0,Y,2559,2,4.0,3.0,Attchd,2.0,WD ,209000,17,17,3.0,6.0
Pave,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,Hip,CompShg,VinylSd,BrkFace,18.0,3.0,PConc,4.0,1365.0,GasA,4.0,Y,1548,2,3.0,3.0,Attchd,3.0,WD ,225000,2,2,3.0,6.0
Pave,Lvl,FR2,Edwards,Feedr,1Fam,1.5Fin,5,Gambrel,CompShg,Wd Sdng,None,0.0,2.0,PConc,3.0,658.0,GasA,2.0,Y,1184,1,2.0,0.0,NoGarage,0.0,WD ,81000,96,10,1.0,0.0
Pave,Lvl,CulDSac,Somerst,RRAn,1Fam,1Story,8,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,5.0,1670.0,GasA,4.0,Y,1670,2,3.0,4.0,Attchd,2.0,New,336820,0,0,4.0,9.0
Pave,Low,Inside,SawyerW,Norm,1Fam,2Story,7,Gable,CompShg,Plywood,BrkFace,128.0,3.0,CBlock,4.0,1157.0,GasA,4.0,Y,2062,2,2.0,4.0,Attchd,3.0,WD ,277000,19,18,4.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,CompShg,CemntBd,None,0.0,2.0,CBlock,3.0,894.0,GasA,2.0,Y,894,1,2.0,0.0,Detchd,1.0,WD ,117600,47,47,1.0,3.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,6,Gable,CompShg,VinylSd,None,0.0,2.0,CBlock,3.0,856.0,GasA,4.0,Y,1668,1,2.0,0.0,Attchd,1.0,WD ,140000,59,4,2.0,3.0
Pave,Lvl,Inside,CollgCr,PosN,1Fam,1Story,9,Hip,CompShg,VinylSd,Stone,402.0,4.0,PConc,5.0,1751.0,GasA,4.0,Y,1766,2,4.0,4.0,Attchd,3.0,New,395039,0,0,4.0,9.0
Pave,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,6,Gable,CompShg,VinylSd,None,0.0,3.0,CBlock,4.0,768.0,GasA,4.0,Y,1496,3,3.0,0.0,Attchd,1.0,New,181755,0,0,3.0,6.0
Pave,Lvl,Corner,SawyerW,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,118.0,3.0,PConc,4.0,1400.0,GasA,4.0,Y,1400,2,3.0,0.0,Attchd,2.0,New,186800,1,0,2.0,6.0
Pave,Lvl,Corner,NAmes,Norm,1Fam,2Story,5,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,3.0,744.0,GasA,2.0,Y,2140,2,2.0,3.0,Attchd,3.0,WD ,177500,44,44,3.0,6.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,1Story,4,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,3.0,656.0,GasA,2.0,Y,968,2,2.0,0.0,Detchd,1.0,WD ,64500,80,0,2.0,2.0
Pave,Lvl,CulDSac,Somerst,Norm,TwnhsE,1Story,7,Gable,CompShg,MetalSd,None,0.0,3.0,PConc,5.0,1488.0,GasA,4.0,Y,1488,2,3.0,4.0,Attchd,3.0,WD ,260000,6,5,3.0,6.0
Pave,Lvl,Inside,Blmngtn,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,16.0,3.0,PConc,4.0,1266.0,GasA,4.0,Y,1266,2,3.0,4.0,Attchd,3.0,New,185485,0,0,2.0,6.0
Pave,Lvl,Corner,BrkSide,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,3.0,715.0,GasA,2.0,Y,875,1,2.0,0.0,Detchd,1.0,WD ,105000,78,16,2.0,2.0
Pave,Lvl,FR2,Veenker,Feedr,1Fam,SLvl,6,Hip,CompShg,Plywood,BrkFace,360.0,3.0,CBlock,3.0,528.0,GasA,4.0,Y,1855,2,2.0,3.0,Attchd,2.0,WD ,187000,31,13,3.0,6.0
Pave,Lvl,Corner,NWAmes,Norm,1Fam,1Story,7,Gable,CompShg,Wd Sdng,None,0.0,3.0,CBlock,4.0,1208.0,GasA,4.0,Y,1621,2,3.0,0.0,Attchd,2.0,WD ,202500,22,8,3.0,6.0
Pave,Lvl,Inside,NridgHt,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,BrkFace,210.0,3.0,PConc,4.0,1614.0,GasA,4.0,Y,1614,2,3.0,0.0,Attchd,2.0,WD ,245700,2,1,3.0,9.0
Pave,Lvl,Inside,SawyerW,Norm,TwnhsE,2Story,6,Gable,CompShg,Plywood,None,0.0,2.0,CBlock,3.0,630.0,GasA,4.0,Y,1266,1,2.0,3.0,Attchd,2.0,WD ,128000,27,27,2.0,3.0
Pave,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,BrkFace,178.0,3.0,PConc,4.0,1030.0,GasA,3.0,Y,2098,2,4.0,4.0,Attchd,2.0,WD ,275500,1,1,3.0,9.0
Pave,Lvl,CulDSac,Gilbert,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,344.0,3.0,PConc,4.0,978.0,GasA,4.0,Y,1983,2,3.0,3.0,Attchd,3.0,WD ,225000,10,10,3.0,6.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,Gable,CompShg,BrkFace,None,0.0,2.0,CBlock,4.0,528.0,GasA,2.0,Y,1183,1,2.0,0.0,Attchd,2.0,WD ,138000,50,50,2.0,3.0
Pave,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,Gable,CompShg,HdBoard,BrkFace,381.0,2.0,CBlock,3.0,525.0,GasA,2.0,Y,1092,1,2.0,0.0,Detchd,1.0,WD ,88000,39,39,2.0,3.0
Pave,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,Hip,CompShg,VinylSd,BrkFace,772.0,4.0,PConc,4.0,2153.0,GasA,4.0,Y,2643,2,4.0,4.0,BuiltIn,3.0,WD ,380000,1,1,3.0,9.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,BrkFace,292.0,3.0,PConc,4.0,1660.0,GasA,4.0,Y,1660,2,3.0,4.0,Attchd,3.0,WD ,256000,1,1,2.0,9.0
Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,CBlock,3.0,900.0,GasA,2.0,Y,900,1,3.0,0.0,Detchd,1.0,WD ,134800,59,10,2.0,6.0
Pave,Lvl,Inside,Blueste,Norm,Twnhs,2Story,6,Gable,CompShg,MetalSd,None,0.0,2.0,CBlock,4.0,561.0,GasA,2.0,Y,1229,1,2.0,3.0,Attchd,3.0,WD ,121000,29,29,2.0,6.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,874.0,GasA,4.0,Y,1761,3,3.0,0.0,Attchd,3.0,New,227875,0,0,3.0,6.0
Pave,Lvl,Corner,CollgCr,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,Stone,72.0,3.0,PConc,4.0,1694.0,GasA,4.0,Y,1694,2,3.0,0.0,Attchd,2.0,WD ,245350,2,2,2.0,9.0
Pave,Lvl,Inside,OldTown,Norm,Duplex,2Story,5,Hip,CompShg,Wd Sdng,None,0.0,2.0,PConc,3.0,624.0,GasA,3.0,N,1248,2,2.0,0.0,NoGarage,0.0,WD ,93500,86,56,2.0,0.0
Pave,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,BrkTil,3.0,458.0,GasA,1.0,N,835,1,2.0,0.0,Basment,1.0,COD,83000,90,60,1.0,2.0
Pave,Low,Corner,ClearCr,Feedr,1Fam,2Story,6,Gable,CompShg,HdBoard,None,0.0,3.0,PConc,4.0,1580.0,GasA,4.0,Y,1953,2,3.0,2.0,Attchd,3.0,WD ,240000,15,15,4.0,6.0
Pave,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,Gable,CompShg,AsbShng,None,0.0,2.0,CBlock,3.0,592.0,GasA,2.0,N,1173,2,2.0,0.0,Detchd,1.0,WD ,113000,106,57,2.0,3.0
Pave,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6,Hip,CompShg,Wd Sdng,BrkFace,176.0,2.0,CBlock,3.0,1215.0,GasA,2.0,Y,1215,1,2.0,0.0,Attchd,1.0,WD ,155000,51,11,1.0,3.0
Pave,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,6,Hip,CompShg,HdBoard,None,0.0,2.0,CBlock,3.0,912.0,GasA,3.0,Y,912,1,3.0,0.0,Detchd,1.0,WD ,142000,47,12,3.0,3.0
Pave,Lvl,Inside,BrkSide,Norm,1Fam,1.5Unf,6,Gable,CompShg,Wd Sdng,None,0.0,3.0,PConc,3.0,884.0,GasA,3.0,Y,904,1,2.0,0.0,Detchd,1.0,WD ,119000,83,5,1.0,3.0
Pave,Lvl,Inside,Mitchel,Norm,1Fam,1.5Fin,6,Gable,CompShg,VinylSd,None,0.0,2.0,CBlock,4.0,983.0,GasA,4.0,Y,1750,2,2.0,0.0,Attchd,1.0,WD ,160000,68,23,3.0,3.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,3.0,839.0,GasA,4.0,Y,1593,2,2.0,3.0,Attchd,3.0,WD ,193000,4,4,4.0,6.0
Pave,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,BrkFace,309.0,3.0,PConc,5.0,1105.0,GasA,4.0,Y,2202,2,3.0,3.0,Attchd,2.0,WD ,263000,15,14,4.0,6.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,None,0.0,3.0,PConc,4.0,1310.0,GasA,4.0,Y,1310,2,3.0,4.0,Attchd,3.0,New,164990,1,1,2.0,6.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,Hip,CompShg,Wd Sdng,None,0.0,2.0,CBlock,3.0,948.0,GasA,4.0,Y,948,1,2.0,3.0,Detchd,1.0,WD ,119000,53,53,2.0,3.0
Pave,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,Stone,238.0,3.0,PConc,4.0,1372.0,GasA,4.0,Y,1448,2,3.0,4.0,Attchd,2.0,WD ,238500,3,2,2.0,6.0
Pave,Low,Inside,ClearCr,Norm,1Fam,1Story,7,Gable,WdShngl,Plywood,None,0.0,2.0,CBlock,4.0,1533.0,GasA,2.0,Y,1533,2,3.0,3.0,Attchd,1.0,WD ,280000,31,31,3.0,6.0
Pave,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,8,Gable,CompShg,VinylSd,Stone,36.0,3.0,PConc,4.0,1511.0,GasA,4.0,Y,1565,2,3.0,0.0,Attchd,3.0,New,193800,1,0,3.0,6.0
Pave,Lvl,Inside,MeadowV,Norm,TwnhsE,1Story,5,Gable,CompShg,CemntBd,None,0.0,2.0,PConc,4.0,1040.0,GasA,2.0,Y,1060,1,2.0,3.0,Attchd,1.0,WD ,129900,31,31,2.0,6.0
Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,990.0,GasA,4.0,Y,990,1,2.0,0.0,Detchd,1.0,WD ,145000,14,13,2.0,6.0
Pave,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,BrkFace,178.0,3.0,PConc,4.0,1753.0,GasA,4.0,Y,1787,2,3.0,3.0,Attchd,2.0,WD ,275000,5,4,2.0,9.0
Pave,Lvl,Corner,NAmes,Norm,Duplex,1Story,3,Gable,CompShg,BrkFace,None,0.0,2.0,Slab,0.0,0.0,Wall,1.0,N,1040,2,2.0,0.0,Detchd,1.0,WD ,81400,56,56,2.0,6.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,None,0.0,2.0,CBlock,4.0,1089.0,GasW,2.0,Y,1089,1,2.0,4.0,Detchd,2.0,WD ,125000,55,55,2.0,3.0
Pave,Lvl,Corner,OldTown,Norm,1Fam,1Story,4,Gable,CompShg,MetalSd,None,0.0,2.0,BrkTil,2.0,861.0,GasA,2.0,Y,861,1,2.0,0.0,Detchd,1.0,Oth,80000,89,59,1.0,6.0
Pave,Bnk,Inside,SWISU,Artery,1Fam,1Story,5,Gable,CompShg,MetalSd,BrkFace,203.0,2.0,BrkTil,3.0,1107.0,GasA,1.0,N,1296,2,1.0,4.0,Detchd,1.0,WD ,104000,86,11,2.0,3.0
Pave,Lvl,Inside,NoRidge,Norm,1Fam,1Story,7,Hip,CompShg,VinylSd,BrkFace,338.0,3.0,PConc,4.0,1720.0,GasA,4.0,Y,1720,2,3.0,3.0,Attchd,3.0,WD ,260400,14,14,3.0,6.0
Pave,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,Gable,CompShg,MetalSd,BrkFace,306.0,3.0,CBlock,4.0,725.0,GasA,4.0,Y,1479,2,3.0,3.0,Attchd,2.0,WD ,176000,26,4,3.0,6.0
Pave,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,BrkFace,442.0,2.0,CBlock,3.0,1040.0,GasA,2.0,Y,1040,1,2.0,0.0,Attchd,2.0,WD ,123000,41,41,2.0,3.0
Pave,Lvl,FR2,NoRidge,Norm,1Fam,2Story,9,Hip,CompShg,VinylSd,BrkFace,295.0,3.0,PConc,5.0,1519.0,GasA,4.0,Y,2172,2,4.0,3.0,BuiltIn,2.0,WD ,291000,8,8,3.0,9.0
Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,None,0.0,2.0,CBlock,3.0,972.0,GasA,4.0,Y,972,1,2.0,4.0,Detchd,1.0,WD ,132000,61,7,2.0,3.0
Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,None,0.0,2.0,PConc,4.0,728.0,GasA,4.0,Y,1456,2,3.0,0.0,Attchd,3.0,WD ,176000,3,3,3.0,6.0
Pave,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,BrkFace,70.0,2.0,CBlock,3.0,1048.0,GasA,1.0,Y,1728,2,2.0,4.0,Detchd,1.0,WD ,177625,53,53,3.0,6.0
Pave,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,Gable,CompShg,AsbShng,None,0.0,2.0,BrkTil,3.0,784.0,GasA,3.0,Y,1221,1,2.0,0.0,Attchd,1.0,WD ,104900,82,56,2.0,3.0
